group,model,feature_set,fold,best_inner_auc,best_params
teens,SVM,top10,2,0.8122001049632628,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,3,0.7725389863547759,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,4,0.736574074074074,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,5,0.7848884140550808,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,6,0.7637108262108262,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,7,0.7413236617183987,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,8,0.7423732943469785,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,9,0.8217592592592594,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,10,0.7935066476733144,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,11,0.7869539411206077,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,12,0.7729101064627381,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,13,0.8040429599640126,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,14,0.7263888888888889,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,15,0.8044871794871794,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,16,0.7422602089268756,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,17,0.7750637276953066,"{""clf__C"": 0.5, ""clf__class_weight"": null, ""clf__gamma"": ""scale""}"
teens,SVM,top10,18,0.7684885290148448,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,19,0.7717592592592591,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,20,0.760434472934473,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,21,0.7203228869895536,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,22,0.8130829209776579,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,23,0.8190583295846453,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,24,0.7189814814814813,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,25,0.7688034188034187,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,26,0.7529202279202281,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,27,0.7729588394062078,"{""clf__C"": 2.0, ""clf__class_weight"": null, ""clf__gamma"": ""scale""}"
teens,SVM,top10,28,0.7958277103013945,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,29,0.7939814814814815,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,30,0.7634140550807217,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,31,0.7500830959164292,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,32,0.7723909131803869,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,33,0.7611579697106013,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,34,0.8199074074074074,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,35,0.8188627730294398,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,36,0.7764363722697056,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,37,0.7500299895036736,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,38,0.7572143499775078,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,39,0.8055555555555557,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,40,0.7603988603988604,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,41,0.8018162393162394,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,42,0.7665204678362573,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,43,0.8190452091767882,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,44,0.764814814814815,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,45,0.7721035137701805,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,46,0.8268518518518518,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,47,0.7893012445644025,"{""clf__C"": 0.5, ""clf__class_weight"": null, ""clf__gamma"": ""scale""}"
teens,SVM,top10,48,0.7732924726345779,"{""clf__C"": 2.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
teens,SVM,top10,49,0.7953703703703704,"{""clf__C"": 0.5, ""clf__class_weight"": ""balanced"", ""clf__gamma"": ""scale""}"
